AÑO,POSICION,DESCPOSICION
2022,9018.31.19.000E,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas      Los dem¿s"
2022,3603.40.00.000C,"CAPITULO 36 POLVORAS Y EXPLOSIVOS; ARTICULOS DE PIROTECNIA;  FOSFOROS (CERILLAS); ALEACIONES PIROFORICAS;  MATERIAS INFLAMABLES.  Mechas de seguridad; cordones detonantes; cebos y c¿psulas, fulminantes; inflamadores; detonadores el¿ctricos.        C¿psulas fulminantes"
2022,2713.11.00.000Q,"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.  COQUE DE PETROLEO, BETUN DE PETROLEO Y DEMAS RESIDUOS DE LOS ACEITES DE PETROLEO O DE MINERALES BITUMINOSOS. -Coque de petr¿leo  -Coque de petr¿leo     --Sin calcinar."
2022,7606.12.10.000J,"CAPITULO 76 En este Capitulo se entiende pora.)Barras  b.)Perfiles  c)Alambre  d.) Chapas, hojas y tiras  e.)tubos  CHAPAS Y TIRAS  DE ALUMINIO, DE ESPESOR SUPERIOR A 0,2 MM.. -Cuadradas o rectangulares:  -Cuadradas o rectangulares: --De aleaciones de aluminio       Con un contenido de magnesio superior o igual al 4 % pero inferior o igual al 5%, en peso, manganeso superior o igual al 0,20% pero inferior o igual al 0,50%,en peso, hierro inferior o igual al 0,35% en peso, silicio inferior o igual al 0,20% en peso y otros metales, en conjunto, inferior o igual al 0,75% en peso, de espesor inferior o igual a 0,3 mm y ancho superior o igual a 1450 mm, barnizadas en ambas caras."
2023,3926.20.00.000Q,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  LAS DEMAS MANUFACTURAS DE PLASTICO Y MANUFACTURASDE LAS DEMAS MATERIAS DE LAS PARTIDAS 39.01 A 39.14      - Prendas y complementos (accesorios) de vestir incluidos los guantes, mitones y manoplas  Prendas y complementos (accesorios), de vestir, incluidos los guantes, mitones y manoplas"
2023,9018.90.99.000F,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES.    -Los dem¿s instrumentos y aparatos.    Los dem¿s. ---- Los demas  Los demas"
2023,3402.50.00.000K,"CAPITULO 34 JABONES, AGENTES DE SUPERFICIE ORGANICOS,  PREPARACIONES PARA LAVAR, PREPARACIONESLUBRICANTES, CERAS ARTIFICIALES, CERAS PREPARADAS,PRODUCTOS DE LIMPIEZA, VELAS Y ARTICULOS SIMILARES, PASTAS PARA MODELAR, CERAS PARA ODONTOLOGIA Y PREPARACIONES PARA USO EN  ODONTOLOGIA A BASE DE YESO FRAGUABLE.  AGENTES DE SUPERFICIE ORGANICOS (EXCEPTO EL JAB¿N); PREPARACIONES TENSOACTIVAS,PREPARACIONES DE LAVAR (INCLUIDAS LASPREPARACIONES AUXILIARES PARA LAVADO) Y PREPARACIONES PARA LIMPIEZA, AUNQUE CONTENGANJABON, EXCEPTO LAS DE LA PARTIDA 34.01.      - Preparaciones acondicionadas para la venta al por menor  Preparaciones acondicionadas para la venta al por menor"
2023,3822.19.90.000R,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA   - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits:  - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits: -- Los dem¿s  --- Los dem¿s  Los demas"
2023,0702.00.00.000H,"CAPITULO 7 LEGUMBRES Y HORTALIZAS, PLANTAS, RAICES YTUBERCULOS ALIMENTICIOS.          TOMATES FRESCOS O REFRIGERADOS."
2023,3302.90.99.000R,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  MEZCLAS DE SUSTANCIAS ODORIFERAS Y MEZCLAS (INCLUIDAS LAS DISOLUCIONES ALCOHOLICAS) A BASEDE UNA O VARIAS DE ESTAS SUSTANCIAS,DE LOS TIPOS UTILIZADOS COMO MATERIAS BASICAS PARA LA INDUSTRIA; LAS DEMAS PREPARACIONES A BASE DE SUSTANCIAS ODORIFICAS, DE LOS TIPOS UTILIZADOS PARA LA ELABORACION DE BEBIDAS.    -Las dem¿s. --- Las demas   Las demas"
2023,6307.90.90.000R,"CAPITULO 63LOS DEMAS ARTICULOS TEXTILES CONFECCIONADOS; JUEGOS O SURTIDOS;PRENDERIA Y TRAPOS  LOS DEMAS ARTICULOS CONFECCIONADOS, INCLUIDOS LOSPATRONES PARA PRENDAS DE VESTIR.    -Los dem¿s  --- Los dem¿s  Los demas"
2023,3808.94.19.000E,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  INSECTICIDAS, RATICIDAS Y DEMAS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS,INHIBIDORES DE GERMINACION Y REGULADORES DELCRECIMIENTO DE LAS PLANTAS, DESINFECTANTES YPRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O ENVASES PARA LA VENTA AL POR MENOR, O COMOPREPARACIONES O EN ARTICULOS, TALES COMO CINTAS,MECHAS Y BUJIAS AZUFRADAS, Y PAPELES MATAMOSCAS. - Los dem¿s:  - Los dem¿s: - - Desinfectantes Presentados en formas o envases exclusivamente de uso directo en aplicaciones domisanitarias ---- Los dem¿s  Los demas"
2022,3303.00.20.000W,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA      PERFUMES Y AGUAS DE TOCADOR.       Aguas de tocador."
2022,3305.90.00.000Q,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES CAPILARES.        -Las dem¿s."
2022,3304.99.90.000T,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES DE BELLEZA DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL, EXCEPTO LOS MEDICAMENTOS, INCLUIDAS LAS PREPARACIONES ANTISOLARES Y LAS BRONCEADORAS; PREPARACIONES PARA MANICURAS O PEDICUROS. -Las dem¿s:  -Las dem¿s: --Las dem¿s.       Las dem¿s."
2022,8708.40.90.000H,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05.    -Cajas de cambio.    Partes"
2022,3004.90.99.000J,"CAPITULO 30PRODUCTOS FARMACEUTICOS  MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOSPARA USOS TERAPEUTICOS O PROFILACTICOS,DOSIFICADOS (INCLUIDOS LOS ADMINISTRADOS POR VIA TRANS-DERMICA) O ACONDICIONADOS PARA LA VENTA ALPOR MENOR.    -Los dem¿s.    Los dem¿s.   Los dem¿s"
2022,8421.39.90.000U,BIENES DE CAPITAL  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS CENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR LIQUIDOS O GASES. -Aparatos para filtrar o depurar gases.  -Aparatos para filtrar o depurar gases. --Los dem¿s.     Los demas     Los dem¿s.
2022,3304.99.10.000P,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES DE BELLEZA DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL, EXCEPTO LOS MEDICAMENTOS, INCLUIDAS LAS PREPARACIONES ANTISOLARES Y LAS BRONCEADORAS; PREPARACIONES PARA MANICURAS O PEDICUROS. -Las dem¿s:  -Las dem¿s: --Las dem¿s.       Cremas de belleza y cremas nutritivas;   lociones t¿nicas."
2022,7318.22.00.000B,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos sin rosca:  -Art¿culos sin rosca:     --Las dem¿s arandelas."
2022,7318.16.00.000K,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos roscados:  -Art¿culos roscados:     --Tuercas."
2022,8481.90.90.000V,"BIENES DE CAPITAL  ARTICULOS DE GRIFERIA Y ORGANOS SIMILARES PARATUBERIAS, CALDERAS, DEPOSITOS, CUBAS OCONTINENTES SIMILARES, INCLUIDAS LAS VALVULASREDUCTORAS DE PRESION Y LAS VALVULASTERMOSTATICAS    -Partes.       Las dem¿s."
2022,9503.00.97.000H,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Los dem¿s juguetes y modelos           Los dem¿s, con motor el¿ctrico"
2022,8544.42.00.000P,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  HILOS, CABLES (INCLUIDOS LOS COAXIALES) Y DEMASCONDUCTORES AISLADOS PARA ELECTRICIDAD, AUNQUEESTEN LAQUEADOS; ANODIZADOS O LLEVEN PIEZAS DECONEXION; CABLES DE FIBRAS OPTICAS CONSTITUIDOSPOR FIBRAS ENFUNDADAS INDIVIDUALMENTE, INCLUSOPROVISTOS DE CONDUCTORES ELECTRICOS O CON PIEZASDE CONEXION INCORPORADAS. - Los dem¿s conductores el¿ctricos para una tensi¿n inferior o igual a 1000 V:  - Los dem¿s conductores el¿ctricos para una tensi¿n inferior o igual a 1000 V:   --Provistos de piezas de conexi¿n  -- Provistos de piezas de conexi?n"
2022,3923.50.00.000C,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  ARTICULOS PARA EL TRANSPORTE O ENVASADO, DE PLASTICO; TAPONES, TAPAS, CAPSULAS Y DEMAS DISPOSITIVOS DE CIERRE, DE PLASTICO.        -Tapones, tapas, c¿psulas y dem¿s dispositivos de cierre."
2022,6402.99.90.000N,"CAPITULO 64 CALZADO, POLAINAS, Y ARTICULOS ANALOGOS;  PARTES DE ESTOS ARTICULOS.  LOS DEMAS CALZADOS CON SUELA Y PARTE SUPERIORDE CAUCHO O DE PLASTICO. -Los dem¿s calzados  -Los dem¿s calzados - - Los dem¿s          Los dem¿s"
2022,7323.93.00.000Q,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  ARTICULOS PARA USO DOMESTICO Y SUS PARTES, DEFUNDICION, HIERRO O ACERO; LANA DE HIERRO O ACERO; ESPONJAS, ESTROPAJOS, GUANTES Y ARTICULOS SIMILARES DE FREGAR, LUSTRAR O USOS ANALOGOS, DE HIERRO O ACERO. -Los dem¿s:  -Los dem¿s:     --De acero inoxidable."
2022,2309.90.90.000U,CAPITULO 23  RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES  PREPARACIONES DEL TIPO DE LAS UTILIZADAS PARA LAALIMENTACION DE LOS ANIMALES.    -Las dem¿s.       Las dem¿s
2022,3923.10.90.000J,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  ARTICULOS PARA EL TRANSPORTE O ENVASADO, DE PLASTICO; TAPONES, TAPAS, CAPSULAS Y DEMAS DISPOSITIVOS DE CIERRE, DE PLASTICO.    -Cajas, cajones, jaulas y art¿culos similares       Los dem¿s"
2022,1905.31.00.000P,"CAPITULO 19 PREPARACIONES A BASE DE CEREALES, DE HARINA, DE ALMIDON, DE FECULA O DE LECHE; PRODUCTOS DEPASTELERIA  PRODUCTOS DE PANADERIA, PASTELERIA O GALLETERIA,INCLUSO CON ADICION DE CACAO; HOSTIAS, SELLOS VACIOS DEL TIPO DE LOS UTILIZADOS PARA MEDICAMENTOS,OBLEAS PARA SELLAR, PASTAS SECAS DE HARINA, ALMIDON O FECULA, EN HOJAS, Y PRODUCTOS SIMILARES.        --Galletas dulces (con adicion de edulcorante)"
2022,8708.80.00.000B,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05.        Sistemas de suspensi?n y sus partes (incluidos los amortiguadores)"
2022,8708.93.00.000B,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05. -Las dem¿s partes y accesorios:  -Las dem¿s partes y accesorios:     Embragues y sus partes."
2022,8708.30.90.000U,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05. -Frenos y servofrenos, y sus partes  -Frenos y servofrenos, y sus partes -Frenos y servofrenos; sus partes    Los dem?s"
2022,3822.90.00.000J,CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA          Los dem¿s
2022,6204.62.00.000Y,"CAPITULO 62  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR,  EXCEPTO LOS DE PUNTO  TRAJE SASTRE, CONJUNTOS, CHAQUETAS (SACOS), VESTIDOS, FALDAS, FALDAS PANTALON, PANTALONES LARGOS, PANTALONES CON PETO Y PANTALONES CORTOS (CALZONES)Y ""SHORTS""(EXCEPTO  DE BA¿O), PARA MUJERES O NI¿AS. -Pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"":  -Pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"":     --De algodon."
2022,3004.90.69.900D,"CAPITULO 30PRODUCTOS FARMACEUTICOS  MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOSPARA USOS TERAPEUTICOS O PROFILACTICOS,DOSIFICADOS (INCLUIDOS LOS ADMINISTRADOS POR VIA TRANS-DERMICA) O ACONDICIONADOS PARA LA VENTA ALPOR MENOR.    -Los dem¿s.    Que contengan productos de las partida 29.33, sin productos de las subpartidas 3004.90.1 a 3004.90.5.     Los dem¿s        Los dem¿s"
2022,4016.93.00.000E,CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  LAS DEMAS MANUFACTURAS DE CAUCHO VULCANIZADO SIN ENDURECER. -Las dem¿s:  -Las dem¿s:   --Juntas o empaquetaduras.  untas o empaquetaduras.
2022,8536.50.90.000J,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCI¿N,  DERIVACI¿N, EMPALME O CONEXI¿N DE CIRCUITOS EL¿CTRICOS (POR EJEMPLO: INTERRUPTORES, CONMUTADORES, REL¿S, CORTACIRCUITOS, SUPRESORES DE SOBRETENSI¿N TRANSITORIA, CLAVIJAS Y TOMAS DE CORRIENTE (ENCHUFES), PORTAL¿MPARAS Y DEM¿S CONECTORES, CAJAS DE EMPALME), PARA UNA TENSI¿N INFERIOR O IGUAL A 1.000 VOLTIOS; CONECTORES DE FIBRAS ¿PTICAS, HACES O CABLES DE FIBRAS ¿PTICAS.    -Los dem¿s interruptores, seccionadores y conmutadores.       Las dem¿s."
2022,2710.12.59.200A,"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.  ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO,  EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES. - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites:  - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites: -- Aceites livianos (ligeros)* y preparaciones --- Gasolinas ---- Las demas  Gasolinas (Naftas) sin plomo inferior o igual a 88 octanos"
2022,0201.30.00.000Z,"CAPITULO 2CARNE Y DESPOJOS COMESTIBLES  CARNE DE ANIMALES DE LA ESPECIE BOVINA, FRESCA OREFRIGERADA.        -Deshuesada."
2022,9503.00.99.000Y,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Los dem¿s juguetes y modelos           Los dem¿s"
2022,9503.00.39.000P,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Juguetes que representen animales o seres no humanos:           Los dem¿s"
2022,9004.10.00.000R,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  GAFAS (ANTEOJOS) CORRECTORAS, PROTECTORAS UOTRAS, Y ARTICULOS SIMILARES.        -Gafas (anteojos) de sol."
2022,9403.20.00.000N,"CAPITULO 94MUEBLES; MOBILIARIO MEDICOQUIRURGICO; ARTICULOS  DE CAMA Y SIMILARES; APARATOS DE ALUMBRADO NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE;  ANUNCIOS LUMINOSOS, LETREROS LUMINOSOS, PLACASINDICADORAS LUMINOSAS Y ARTICULOS SIMILARES; CONSTRUCCIONES PREFABRICADAS  LOS DEMAS MUEBLES Y SUS PARTES.      -Los demas muebles de metal  -Los dem¿s muebles de metal."
2022,8413.91.90.000Z,"BIENES DE CAPITAL  BOMBAS PARA LIQUIDOS, INCLUSO CON DISPOSITIVOMEDIDOR INCORPORADO;ELEVADORES DE LIQUIDOS. -Partes.  -Partes.        Las dem¿s."
2022,8409.99.99.000D,"BIENES DE CAPITAL  PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08. -Las dem¿s.  -Las dem¿s. --Las dem¿s. --- Las dem¿s   Las dem¿s"
2022,8518.30.00.000N,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  MICR¿FONOS Y SUS SOPORTES; ALTAVOCES (ALTOPARLANTES), INCLUSO  MONTADOS EN SUS CAJAS; AURICULARES, INCLUIDOS LOS DE CASCO, INCLUSO COMBINADOS CON MICR¿FONO, Y JUEGOS O CONJUNTOS CONSTITUIDOS POR UN MICR¿FONO Y UNO O VARIOS ALTAVOCES (ALTOPARLANTES); AMPLIFICADORES EL¿CTRICOS DE AUDIOFRECUENCIA; EQUIPOS EL¿CTRICOS PARA AMPLIFICACI¿N DE SONIDO.      -Auriculares, incluso combinados con un microfono  -Auriculares, incluidos los de casco, incluso combinados con  micr¿fono, y juegos o conjuntos constituidos por un micr¿fono y uno o varios altavoces (altoparlantes)"
2022,8433.90.90.000D,"BIENES DE CAPITAL  MAQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O PARAFORRAJE; CORTADORAS DE CESPED Y GUADA¿ADORAS;MAQUINAS PARA LA LIMPIEZA O LA CLASIFICACION DEHUEVOS, FRUTOS O DEMAS PRODUCTOS AGRICOLAS,EXCEPTO LAS DE LA PARTIDA 8437.    -Partes.       Las dem¿s."
2022,8483.90.00.000U,"BIENES DE CAPITAL  ARBOLES DE TRANSMISION (INCLUIDOS LOS DE LEVAS YLOS CIGUE¿ALES) Y MANIVELAS; CAJAS DE COJINETES YCOJINETES; ENGRANAJES Y RUEDAS DE FRICCION;HUSILLOS FILETEADOS DE BOLAS O RODILLOS; REDUCTORES, MULTIPLICADORES Y VARIADORES DE VELOCIDAD, INCLUIDOS LOS CONVERTIDORES DE PAR;VOLANTES Y POLEAS, INCLUIDOS LOS MOTONES; EMBRAGUES Y ORGANOS DE ACOPLAMIENTO, INCLUIDASLAS JUNTAS DE ARTICULACION.        -Ruedas dentadas y dem¿s ¿rganos elementales de transmisi¿n presentados aisladamente; partes"
2022,7318.15.00.000Y,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos roscados:  -Art¿culos roscados:     --Los dem¿s tornillos y pernos, incluso con sus  tuercas y arandelas."
2022,6907.21.00.000F,"CAPITULO 69 PRODUCTOS CERAMICOS  PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PARA PAVIMENTACION O REVESTIMIENTO; CUBOS, DADOS Y ARTICULOS SIMILARES, DE CERAMICA, PARA MOSAICOS, SIN BARNIZAR NI ESMALTAR, INCLUSO CON SOPORTE.        -- Con un coeficiente de absorci¿n de agua inferior o igual al 0,5 % en peso"
2022,4011.10.00.000N,"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.      -Del tipo de los utilizados en autom¿viles de  ~turismo (inclu¿dos los veh¿culos del tipofamiliar (""break"" o ""station wagon"") y los de carrera).  -De los tipos utilizados en autom¿viles de turismo (inclu¿dos los del tipo familiar [""break"" o ""station wagon""] y los de carreras)"
2022,7318.29.00.000K,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos sin rosca:  -Art¿culos sin rosca:     --Los dem¿s."
